Date,RR,Rain7,RH_avg,Tavg,FRI_v2,FRI_v3,Risk_Class_v3,Confidence_v3
2025-03-18,0.4,73.80000000000001,81.0,27.6,54.37573359073359,43.75786679536681,Medium,1.0
2025-03-19,0.0,68.10000000000001,86.0,26.6,57.03453453453453,41.57282282282283,Medium,1.0
2025-03-20,4.7,57.500000000000014,91.0,24.6,56.76787001287002,42.518935006435015,Medium,1.0
2025-03-21,0.2,30.60000000000001,88.0,25.4,43.80804910595143,33.14735788630904,Medium,1.0
2025-03-22,7.6,35.80000000000001,94.0,25.1,51.65638110488389,42.354857219108624,Medium,1.0
2025-03-23,64.9,100.70000000000002,90.0,26.0,73.05046491849752,64.21723245924875,Medium,1.0
2025-03-24,1.5,79.30000000000001,86.0,27.3,63.18258258258258,49.735735735735744,Medium,1.0
2025-03-25,15.0,93.90000000000002,82.0,28.3,65.4417473816836,60.16531813528625,Medium,1.0
2025-03-26,8.0,101.90000000000002,80.0,29.3,62.99478108512482,58.727946098117975,Medium,1.0
2025-03-27,,97.20000000000002,87.0,27.4,73.65491377273801,67.80405937475392,High,0.75
2025-03-28,1.7,98.70000000000002,81.0,27.3,58.655234270415,45.13206157965196,Medium,1.0
2025-03-29,9.2,100.3,72.0,28.9,54.2011584714207,50.77216653729764,Medium,1.0
2025-03-30,0.0,35.40000000000001,80.0,28.3,41.08014189129081,40.19284872342318,Medium,1.0
2025-03-31,19.2,53.10000000000001,79.0,27.4,47.073835263835264,45.073584298584294,Medium,1.0
2025-04-01,0.1,38.20000000000001,74.0,28.7,35.5644513070774,36.2154002567133,Medium,1.0
2025-04-02,62.0,92.20000000000002,88.0,26.1,71.26579021970234,62.84289510985117,Medium,1.0
2025-04-03,,92.20000000000002,79.0,27.7,61.17402617003963,57.537749035357116,Medium,0.75
2025-04-04,8.0,98.5,78.0,27.5,55.32870009449564,46.21435004724783,Medium,1.0
2025-04-05,44.2,133.50000000000003,90.0,25.3,73.22829199149538,60.78747932908102,Medium,1.0
2025-04-06,0.5,134.00000000000003,88.0,26.3,66.62115520907157,46.29391093786913,Medium,1.0
2025-04-07,18.7,133.50000000000003,90.0,25.6,70.88495865816206,54.929145995747696,Medium,1.0
2025-04-08,29.1,162.50000000000003,87.0,26.8,73.38935861091426,60.88967930545713,Medium,1.0
2025-04-09,0.5,101.00000000000004,92.0,26.3,67.17218284904322,47.40275809118828,Medium,1.0
2025-04-10,4.0,105.00000000000004,80.0,27.8,59.60008858965274,49.87504429482638,Medium,1.0
2025-04-11,2.0,99.00000000000004,87.0,26.6,64.97350775651627,47.35064276714703,Medium,1.0
2025-04-12,2.2,57.000000000000014,80.0,27.9,48.75282818532818,43.63641409266409,Medium,1.0
2025-04-13,0.0,56.500000000000014,81.0,27.3,47.74667524667524,38.317782067782076,Medium,1.0
2025-04-14,0.0,37.80000000000001,76.0,28.8,36.57464066491288,37.27541557055168,Medium,1.0
2025-04-15,29.5,38.20000000000002,80.0,27.8,45.76214971977583,49.65607485988792,Medium,1.0
2025-04-16,3.1,40.80000000000001,81.0,27.5,44.030482385908726,40.120241192954374,Medium,1.0
2025-04-17,11.3,48.100000000000016,76.0,28.4,42.90381381381381,45.00889103389103,Medium,1.0
2025-04-18,0.0,46.100000000000016,70.0,28.8,36.683013077128365,36.258173205230854,Medium,1.0
2025-04-19,0.0,43.90000000000001,84.0,27.0,47.107864069033006,37.831709812294285,Medium,1.0
2025-04-20,0.1,44.000000000000014,76.0,28.5,38.67995958671699,37.5747416981204,Medium,1.0
2025-04-21,0.0,44.000000000000014,81.0,27.8,45.00900720576461,40.004503602882316,Medium,1.0
2025-04-22,0.0,14.500000000000014,80.0,28.4,32.32010061242344,36.09060586176727,Medium,1.0
2025-04-23,82.7,94.10000000000002,87.0,26.3,71.74767044649185,64.86483522324592,Medium,1.0
2025-04-24,0.0,82.80000000000003,75.0,28.2,50.41505791505792,42.350386100386096,Medium,1.0
2025-04-25,20.5,103.30000000000004,83.0,27.9,67.13718698322702,60.79359349161352,Medium,1.0
2025-04-26,17.5,120.80000000000004,86.0,26.2,67.97489959839358,53.320783132530124,Medium,1.0
2025-04-27,2.0,122.70000000000002,82.0,28.2,64.47044649184976,54.33522324592488,Medium,1.0
2025-04-28,0.0,122.70000000000002,87.0,27.3,67.51766871407197,50.91161213481379,Medium,1.0
2025-04-29,45.0,167.70000000000002,82.0,27.3,70.05035829592882,62.96962359240886,Medium,1.0
2025-04-30,,85.00000000000001,87.0,26.4,69.70667095667095,58.54622479622478,Medium,0.75
2025-05-01,3.5,88.50000000000001,85.0,27.9,66.61310240963854,56.23155120481927,Medium,1.0
2025-05-02,16.8,84.80000000000001,84.0,27.5,65.51582046332047,57.029576898326916,Medium,1.0
2025-05-03,7.6,74.90000000000002,78.0,26.9,49.277436722436725,39.67927391677391,Medium,1.0
2025-05-04,2.1,75.00000000000001,87.0,26.7,60.997389532389526,45.9981392106392,Medium,1.0
2025-05-05,21.2,96.20000000000002,84.0,28.2,69.22536262697851,64.35268131348924,Medium,1.0
2025-05-06,0.0,51.20000000000002,80.0,29.0,48.05528743028743,45.62486593736594,Medium,1.0
2025-05-07,0.0,51.20000000000002,83.0,28.6,52.37473187473187,48.298477048477054,Medium,1.0
2025-05-08,,47.70000000000002,85.0,27.8,58.27005577005577,60.96203346203348,Medium,0.75
2025-05-09,17.0,47.90000000000001,80.0,28.2,49.48240025740026,51.31620012870013,Medium,1.0
2025-05-10,0.0,40.30000000000001,78.0,29.1,40.40282225780624,40.826411128903125,Medium,1.0
2025-05-11,0.0,38.20000000000001,75.0,28.8,36.19905448168058,36.9090510503641,Medium,1.0
2025-05-12,0.0,17.000000000000014,78.0,28.6,30.38091584378614,34.42656903300419,Medium,1.0
2025-05-13,0.0,17.000000000000014,73.0,29.8,28.02972536759566,35.24502141395656,Medium,1.0
2025-05-14,7.0,24.00000000000001,84.0,26.7,40.57482430388755,37.431856596388215,Medium,1.0
2025-05-15,2.7,26.700000000000014,83.0,26.9,39.52457788452983,35.14451116448714,Medium,1.0
2025-05-16,12.4,22.100000000000016,81.0,27.7,38.916160261542565,42.30641346410462,Medium,1.0
2025-05-17,0.0,22.100000000000016,78.0,29.1,33.11699359487589,37.183496797437954,Medium,1.0
2025-05-18,0.0,22.100000000000016,92.0,26.2,43.49199359487589,34.99599679743795,Medium,1.0
2025-05-19,44.0,66.10000000000002,85.0,27.2,62.95770055770056,60.167739167739164,Medium,1.0
2025-05-20,1.0,67.10000000000002,83.0,28.0,56.710006435006434,48.90500321750323,Medium,1.0
2025-05-21,4.7,64.80000000000001,86.0,28.3,62.71386958386958,57.894712569712574,Medium,1.0
2025-05-22,0.0,62.100000000000016,78.0,28.3,46.84014371514371,41.82284963534964,Medium,1.0
2025-05-23,,49.70000000000002,77.0,28.8,46.2998712998713,53.335478335478335,Medium,0.75
2025-05-24,0.0,49.70000000000002,74.0,29.4,40.89607464607464,40.74565637065636,Medium,1.0
2025-05-25,,49.70000000000002,79.0,28.2,49.54061204061203,54.72436722436722,Medium,0.75
2025-05-26,0.0,5.700000000000014,71.0,29.2,17.662792150981133,28.037745281839772,Low,1.0
2025-05-27,0.0,4.700000000000014,71.0,29.2,16.875390576177985,27.644044494438198,Low,1.0
2025-05-28,28.6,28.600000000000016,80.0,27.6,41.20407526020817,45.9470376301041,Medium,1.0
2025-05-29,0.0,28.600000000000016,81.0,27.1,36.76074192687484,31.713704296770757,Low,1.0
2025-05-30,0.0,28.600000000000016,84.0,28.8,45.42740859354149,45.880370963437414,Medium,1.0
2025-05-31,35.8,64.4,96.0,24.5,65.7296138996139,55.274806949806944,Medium,1.0
2025-06-01,69.8,134.20000000000002,77.0,28.1,62.82913382943539,63.87356691471771,Medium,1.0
2025-06-02,0.0,134.20000000000002,74.0,28.7,54.43693541673697,45.571642311543094,Medium,1.0
2025-06-03,28.0,162.20000000000002,79.0,28.1,65.2408073470352,60.34540367351761,Medium,1.0
2025-06-04,1.0,134.60000000000002,83.0,27.6,64.39825773682968,50.24912886841486,Medium,1.0
2025-06-05,30.0,164.60000000000002,83.0,27.3,69.86727301362312,60.37808095125602,Medium,1.0
2025-06-06,36.6,201.2,86.0,26.4,74.88330498464447,61.094985825655556,Medium,1.0
2025-06-07,,165.4,79.0,28.8,68.63959104391421,68.40597684857076,High,0.75
2025-06-08,0.0,95.60000000000002,78.0,28.2,54.94492676588708,45.59746338294353,Medium,1.0
2025-06-09,0.0,95.60000000000002,78.0,29.1,56.19492676588708,48.72246338294355,Medium,1.0
2025-06-10,40.8,108.40000000000003,85.0,26.3,68.23922513583746,57.9462792345854,Medium,1.0
2025-06-11,0.0,107.40000000000003,76.0,27.4,50.73111774830414,37.68698744558064,Medium,1.0
2025-06-12,0.0,77.40000000000003,80.0,28.6,55.9295903045903,48.45090626340627,Medium,1.0
2025-06-13,0.0,40.800000000000026,80.0,28.7,43.79742683035317,42.66260230406547,Medium,1.0
2025-06-14,0.0,40.800000000000026,78.0,28.6,39.90853794146428,39.19038008184326,Medium,1.0
2025-06-15,0.0,40.800000000000026,80.0,28.6,43.65853794146428,42.31538008184326,Medium,1.0
2025-06-16,,40.800000000000026,88.0,26.3,53.95701746582451,49.15198825727249,Medium,0.75
2025-06-17,57.2,57.20000000000003,83.0,26.8,56.87101158301159,55.67817245817247,Medium,1.0
2025-06-18,0.2,57.400000000000034,79.0,28.1,46.83152831402832,41.70076415701417,Medium,1.0
2025-06-19,0.0,57.400000000000034,76.0,28.1,42.46581402831404,37.929335585585605,Medium,1.0
2025-06-20,0.0,57.400000000000034,75.0,28.4,42.52037752037752,38.958601458601464,Medium,1.0
2025-06-21,0.0,57.400000000000034,78.0,28.0,44.56402831402832,39.15701415701417,Medium,1.0
2025-06-22,0.0,57.400000000000034,73.0,28.4,41.44894894894895,38.06574431574431,Medium,1.0
2025-06-23,3.0,60.400000000000034,80.0,27.5,48.91677927927929,41.858389639639654,Medium,1.0
2025-06-24,0.0,3.2000000000000286,72.0,29.1,16.091113610798672,27.1526996625422,Low,1.0
2025-06-25,0.0,3.0000000000000284,74.0,28.6,16.31061742282217,26.230705536807914,Low,1.0
2025-06-26,0.0,3.0000000000000284,75.0,29.0,17.401887264092007,28.06602299712537,Low,1.0
2025-06-27,0.0,3.0000000000000284,76.0,29.3,18.354268216472963,29.554118235220614,Low,1.0
2025-06-28,0.0,3.0000000000000284,75.0,26.9,12.401887264092004,15.566022997125362,Low,1.0
2025-06-29,7.0,10.000000000000028,77.0,26.9,21.25179352580928,24.88145231846019,Low,1.0
2025-06-30,0.0,7.000000000000028,78.0,28.0,21.761811023622062,27.755905511811033,Low,1.0
2025-07-01,0.0,7.000000000000028,76.0,28.7,20.670541182352217,29.045588051493567,Low,1.0
2025-07-02,,7.000000000000028,81.0,27.5,28.693678915135624,38.04954068241472,Medium,0.75
2025-07-03,0.0,7.000000000000028,82.0,28.6,30.067366579177616,36.64479440069992,Medium,1.0
2025-07-04,0.0,7.000000000000028,88.0,26.3,31.595144356955394,28.380905511811033,Low,1.0
2025-07-05,3.7,10.700000000000028,91.0,25.8,37.44686351706037,34.0584317585302,Medium,1.0
2025-07-06,0.0,3.7000000000000286,81.0,26.9,21.524496937882777,22.984470691163605,Low,1.0
2025-07-07,0.0,3.7000000000000286,78.0,26.8,15.621719160105007,17.602526246719176,Low,1.0
2025-07-08,0.0,3.7000000000000286,76.0,27.9,16.440171541057385,23.66651434195726,Low,1.0
2025-07-09,0.0,3.7000000000000286,76.0,27.5,15.19017154105739,20.541514341957278,Low,1.0
2025-07-10,0.0,3.7000000000000286,68.0,29.1,14.341957255343102,25.563835770528705,Low,1.0
2025-07-11,0.0,3.7000000000000286,71.0,28.5,15.115766779152626,24.819788151481074,Low,1.0
2025-07-12,0.8,0.8000000000000285,82.0,27.6,23.07492125984255,28.92746062992129,Low,1.0
2025-07-13,,0.8000000000000285,81.0,27.9,24.65824584426949,38.961614173228355,Medium,0.75
2025-07-14,0.0,0.8000000000000285,82.0,26.5,19.62992125984254,20.31496062992127,Low,1.0
2025-07-15,13.5,14.30000000000003,76.0,27.5,26.669961567304096,32.54807602174729,Low,1.0
2025-07-16,0.0,14.30000000000003,73.0,28.7,24.811429821272345,30.580318085239345,Low,1.0
2025-07-17,0.0,14.30000000000003,67.0,28.5,21.31936632920885,27.207302212223475,Low,1.0
2025-07-18,0.0,14.30000000000003,69.0,29.0,23.085239345081877,29.836270466191728,Low,1.0
2025-07-19,0.0,13.500000000000028,67.0,28.9,21.24500062492189,28.2812304711911,Low,1.0
2025-07-20,0.0,13.500000000000028,67.0,28.4,20.550556180477443,26.54511936007999,Low,1.0
2025-07-21,0.0,13.500000000000028,70.0,29.3,23.407699037620304,31.00940507436571,Low,1.0
2025-07-22,0.0,0.0,77.0,28.7,15.694444444444445,26.736111111111107,Low,1.0
2025-07-23,0.0,0.0,79.0,27.6,16.87500000000001,23.437500000000018,Low,1.0
2025-07-24,,0.0,76.0,28.9,17.15167548500882,35.978835978835974,Medium,0.75
2025-07-25,0.0,0.0,83.0,27.3,22.722222222222225,26.80555555555557,Low,1.0
2025-07-26,2.7,2.7000000000000286,84.0,27.0,26.594873140857413,29.73521434820649,Low,1.0
2025-07-27,0.0,2.7000000000000286,79.0,28.0,20.250984251968525,27.625492125984266,Low,1.0
2025-07-28,9.6,12.30000000000003,81.0,28.0,34.17337270341208,41.063353018372716,Medium,1.0
2025-07-29,0.2,12.500000000000028,78.0,29.2,28.186408573928265,35.15598206474191,Medium,1.0
2025-07-30,35.6,48.10000000000003,87.0,26.7,57.06230587730588,53.470597383097385,Medium,1.0
2025-07-31,0.3,48.40000000000003,80.0,27.5,43.97577541827543,37.22788770913772,Medium,1.0
2025-08-01,0.0,48.40000000000003,82.0,27.2,46.36271986271986,37.57024882024882,Medium,1.0
2025-08-02,50.0,95.70000000000002,76.0,28.2,59.54011845702136,61.09148779993925,Medium,1.0
2025-08-03,0.0,95.70000000000002,70.0,29.2,50.714721631624535,44.38513859359004,Medium,1.0
2025-08-04,0.0,86.10000000000002,83.0,27.8,61.758858965272864,49.37942948263644,Medium,1.0
2025-08-05,32.5,118.40000000000003,78.0,26.6,56.819267265139,47.59018918812506,Medium,1.0
2025-08-06,0.0,82.80000000000004,72.0,28.9,49.78013728013728,43.44165594165594,Medium,1.0
2025-08-07,0.0,82.50000000000003,76.0,28.5,51.270913770913765,43.79021879021879,Medium,1.0
2025-08-08,10.5,93.00000000000004,82.0,27.5,62.46220470115757,52.82276901724546,Medium,1.0
2025-08-09,1.2,44.20000000000003,78.0,27.6,39.31907125700562,34.994535628502824,Medium,1.0
2025-08-10,0.0,44.20000000000003,87.0,25.9,48.96407125700561,36.190368961836135,Medium,1.0
2025-08-11,6.6,50.800000000000026,86.0,25.9,52.90380952380952,42.37857142857142,Medium,1.0
2025-08-12,,18.300000000000026,76.0,26.5,25.483402595091945,25.05194631895993,Low,0.75
2025-08-13,8.2,26.50000000000003,85.0,26.0,42.263402722177744,37.15170136108887,Medium,1.0
2025-08-14,7.3,33.800000000000026,78.0,27.1,35.52407392580732,33.83370362957034,Medium,1.0
2025-08-15,0.0,23.30000000000003,82.0,25.9,33.97237790232186,26.486188951160926,Low,1.0
2025-08-16,0.0,22.10000000000003,81.0,26.7,33.04754915043146,27.63488568632684,Low,1.0
2025-08-17,0.0,22.10000000000003,81.0,27.2,34.43643803932034,31.107107908549064,Low,1.0
2025-08-18,0.0,15.500000000000028,77.0,28.0,26.579724409448826,29.539862204724418,Low,1.0
2025-08-19,0.0,15.500000000000028,85.0,26.3,35.53805774278216,29.435695538057747,Low,1.0
2025-08-20,1.8,9.100000000000028,76.0,27.3,19.571862267216613,22.991804149481336,Low,1.0
2025-08-21,0.0,1.8000000000000285,77.0,27.6,14.542322834645695,21.021161417322865,Low,1.0
2025-08-22,0.0,1.8000000000000285,74.0,28.2,14.81017997750283,24.369375703037132,Low,1.0
2025-08-23,18.0,19.80000000000003,75.0,27.0,28.122050656398137,31.448326915500658,Low,1.0
2025-08-24,0.0,19.80000000000003,80.0,25.9,29.196257005604483,22.973128502802236,Low,1.0
2025-08-25,0.0,19.80000000000003,84.0,26.3,35.90459033893782,29.118961836135576,Low,1.0
2025-08-26,24.5,44.300000000000026,75.0,28.0,41.63267471119752,45.609194498455906,Medium,1.0
2025-08-27,0.0,42.50000000000003,74.0,29.1,37.80138396431431,38.36497769644288,Medium,1.0
2025-08-28,0.0,42.50000000000003,79.0,27.4,39.408526821457166,33.45426341072858,Medium,1.0
2025-08-29,0.0,42.50000000000003,77.0,27.7,36.596026821457166,32.67301341072859,Low,1.0
2025-08-30,12.5,37.00000000000003,81.0,26.9,42.56787652344097,39.5061604839427,Medium,1.0
2025-08-31,0.0,37.00000000000003,71.0,28.6,33.29803525359971,34.1887001664824,Medium,1.0
2025-09-01,13.6,50.60000000000003,88.0,25.9,55.02279279279279,45.72139639639639,Medium,1.0
2025-09-02,35.8,61.90000000000003,90.0,24.9,61.50857142857143,52.58095238095237,Medium,1.0
2025-09-03,0.0,61.90000000000003,81.0,27.8,51.01190476190477,43.005952380952394,Medium,1.0
2025-09-04,22.8,84.70000000000003,83.0,26.5,61.8778120978121,50.49890604890604,Medium,1.0
2025-09-05,1.5,86.20000000000003,82.0,26.2,56.86476494212142,39.63238247106071,Medium,1.0
2025-09-06,0.0,73.70000000000003,74.0,27.8,45.701415701415705,37.31499356499358,Medium,1.0
2025-09-07,16.4,90.10000000000002,86.0,26.1,65.93176470588236,51.839215686274514,Medium,1.0
2025-09-08,0.0,76.50000000000003,77.0,28.4,49.73723723723723,42.92417417417417,Medium,1.0
2025-09-09,,40.70000000000002,84.0,26.2,49.09772262254248,44.12530024019215,Medium,0.75
2025-09-10,0.0,40.70000000000003,78.0,28.2,39.31295036028824,37.78147518014411,Medium,1.0
2025-09-11,84.0,101.90000000000003,88.0,25.4,72.13533664068036,63.87100165367352,Medium,1.0
2025-09-12,18.6,119.00000000000004,80.0,25.6,58.140258681785966,44.57179600755965,Medium,1.0
2025-09-13,1.6,120.60000000000004,88.0,26.2,66.18642097802976,46.78987715568155,Medium,1.0
2025-09-14,0.6,104.80000000000004,77.0,28.5,54.26994330262226,45.948304984644466,Medium,1.0
2025-09-15,2.2,107.00000000000004,81.0,27.0,58.51209701551303,43.79382628553431,Medium,1.0
2025-09-16,18.5,125.50000000000004,82.0,26.6,62.913591621387525,50.11235136624932,Medium,1.0
2025-09-17,2.7,128.20000000000002,85.0,26.3,64.40860855185447,46.0309709425939,Medium,1.0
2025-09-18,,44.20000000000002,80.0,28.3,49.55884460654943,55.939010467633366,Medium,0.75
2025-09-19,0.0,25.600000000000023,77.0,27.4,28.893114491593277,26.94655724579664,Low,1.0
2025-09-20,0.0,24.000000000000025,87.0,27.1,43.04426874833201,37.56380104083268,Medium,1.0
2025-09-21,2.1,25.50000000000003,81.0,27.5,37.50558246597279,36.0577912329864,Medium,1.0
2025-09-22,0.0,23.300000000000026,82.0,27.6,37.59737790232187,35.54868895116095,Medium,1.0
2025-09-23,0.0,4.800000000000026,78.0,28.1,20.34202755905514,27.671013779527584,Low,1.0
2025-09-24,0.0,2.100000000000025,76.0,27.3,13.340051243594573,18.435898637670316,Low,1.0
2025-09-25,3.8,5.900000000000025,84.0,26.8,28.99900262467193,30.70616797900264,Low,1.0
2025-09-26,1.4,7.300000000000025,78.0,28.1,22.870531496063013,30.05526574803152,Low,1.0
2025-09-27,,7.300000000000025,91.0,25.9,37.08114610673667,38.970909886264224,Medium,0.75
2025-09-28,3.0,8.200000000000024,86.0,26.1,32.323359580052504,30.395013123359586,Low,1.0
2025-09-29,15.4,23.600000000000023,88.0,25.5,44.39580731251668,40.221236989591674,Medium,1.0
2025-09-30,0.0,23.600000000000023,76.0,28.6,30.612315249024626,33.738697307052,Medium,1.0
2025-10-01,0.0,23.600000000000023,83.0,26.7,36.648029534738896,30.43512587848056,Low,1.0
2025-10-02,5.5,25.300000000000026,82.0,27.4,39.83968508139846,39.55317587403256,Medium,1.0
2025-10-03,,23.900000000000027,78.0,26.1,30.282485247457224,28.113935592918782,Low,0.75
2025-10-04,10.1,34.00000000000003,78.0,27.2,36.25524908815942,35.5015134329686,Medium,1.0
2025-10-05,0.0,31.000000000000025,92.0,25.2,46.22151054176675,34.6940886042167,Medium,1.0
2025-10-06,15.8,31.400000000000027,82.0,26.9,42.26608308869318,40.735263766568806,Medium,1.0
2025-10-07,0.8,32.200000000000024,80.0,26.6,35.258005960323814,28.19955853571747,Low,1.0
2025-10-08,17.5,49.70000000000002,78.0,27.1,43.04488416988417,40.314108751608764,Medium,1.0
2025-10-09,0.0,44.20000000000002,83.0,26.9,45.45018236811672,35.94731340628057,Medium,1.0
2025-10-10,0.0,44.20000000000002,85.0,27.1,49.00573792367227,39.83620229516948,Medium,1.0
2025-10-11,0.0,34.10000000000002,69.0,29.4,32.176789050287844,35.493156429905824,Medium,1.0
2025-10-12,7.8,41.90000000000002,93.0,25.0,53.41666800106752,42.91333400053376,Medium,1.0
2025-10-13,13.9,40.00000000000003,81.0,27.0,44.23328173650031,41.26775197936127,Medium,1.0
2025-10-14,0.0,39.20000000000002,84.0,27.1,45.50413664264745,37.58540165465707,Medium,1.0
2025-10-15,1.2,22.900000000000023,83.0,27.1,37.958916466506544,34.27279156658661,Medium,1.0
2025-10-16,0.4,23.300000000000026,86.0,26.8,41.4657112356552,35.21952228449427,Medium,1.0
2025-10-17,55.6,78.90000000000003,82.0,27.5,64.26816023166025,62.707080115830124,Medium,1.0
2025-10-18,0.0,78.90000000000003,74.0,28.3,48.76340626340627,41.623766623766635,Medium,1.0
2025-10-19,18.9,90.00000000000003,84.0,27.0,64.98141428458933,54.47515158673912,Medium,1.0
2025-10-20,0.2,76.30000000000003,86.0,26.9,60.586220506220506,45.17533247533247,Medium,1.0
2025-10-21,0.9,77.20000000000002,83.0,27.3,57.76690690690692,45.04789789789791,Medium,1.0
2025-10-22,0.0,76.00000000000001,81.0,27.6,54.92358429858431,43.711792149292165,Medium,1.0
2025-10-23,0.0,75.60000000000002,73.0,28.2,47.02702702702703,40.2992277992278,Medium,1.0
2025-10-24,0.0,20.00000000000003,77.0,27.8,27.90132105684548,28.95066052842275,Low,1.0
2025-10-25,0.2,20.200000000000028,71.0,28.6,26.652654949356315,31.0260100143607,Low,1.0
2025-10-26,0.0,1.3000000000000285,66.0,29.0,11.241876015498082,23.378874515685553,Low,1.0
2025-10-27,0.0,1.1000000000000285,71.0,29.5,14.457411573553326,27.268388326459206,Low,1.0
2025-10-28,0.0,0.2000000000000284,64.0,29.9,10.554305711786046,25.17794650668667,Low,1.0
2025-10-29,0.0,0.2000000000000284,69.0,27.8,9.621766029246372,18.38231158605177,Low,1.0
2025-10-30,0.0,0.2000000000000284,63.0,29.5,9.463035870516208,23.342629046369215,Low,1.0
2025-10-31,0.0,0.2000000000000284,67.0,29.2,11.189226346706684,24.086676665416835,Low,1.0
2025-11-01,0.0,0.0,69.0,30.0,13.214285714285715,27.67857142857143,Low,1.0
2025-11-02,30.5,30.50000000000003,82.0,28.3,47.54357263588648,54.649564095721026,Medium,1.0
2025-11-03,8.6,39.10000000000003,76.0,27.7,37.179223664646,37.74604040375158,Medium,1.0
2025-11-04,11.7,50.800000000000026,78.0,28.1,45.646309523809535,46.10982142857145,Medium,1.0
