Date,RR,Rain7,RH_avg,Tavg,FRI_v2,FRI_v3_Final,Risk_Class_v3_Final,Confidence_v3_Final
2025-11-05,0.0,50.800000000000026,73.0,28.6,39.6031746031746,39.80158730158731,Medium,1.0
2025-11-06,0.0,50.800000000000026,71.0,28.9,38.948412698412696,39.56349206349206,Medium,1.0
2025-11-07,0.0,50.800000000000026,68.0,28.1,36.05654761904762,35.38690476190477,Medium,1.0
2025-11-08,0.0,50.800000000000026,69.0,27.9,35.967261904761905,34.672619047619044,Medium,1.0
2025-11-09,0.0,20.300000000000026,68.0,28.3,24.588877451167285,27.946341199944086,Low,1.0
2025-11-10,,11.700000000000026,70.0,28.7,23.50782541071256,31.279656219443165,Low,0.85
2025-11-11,0.0,0.0,68.0,28.8,11.011904761904765,19.3452380952381,Low,1.0
2025-11-12,1.4,1.4000000000000283,71.0,28.2,13.448076490438716,20.897367829021388,Low,1.0
2025-11-13,0.0,1.4000000000000283,76.0,27.7,14.004147919010148,19.61093925759282,Low,1.0
2025-11-14,7.2,8.600000000000028,79.0,27.3,25.037209098862657,28.87460192475943,Low,1.0
2025-11-15,0.6,9.20000000000003,82.0,26.7,27.03965004374454,28.0419772528434,Low,1.0
2025-11-16,9.7,18.900000000000027,92.0,25.7,44.42096877502002,43.45434480918068,Medium,1.0
2025-11-17,0.0,18.900000000000027,89.0,25.8,40.00263544168669,37.80601147584735,Medium,1.0
2025-11-18,3.0,21.900000000000027,75.0,28.2,30.04050097220634,33.666922109115866,Medium,1.0
2025-11-19,0.5,21.00000000000003,76.0,27.8,27.96592702733616,29.950434633421036,Low,1.0
2025-11-20,4.6,25.60000000000003,77.0,27.9,32.29561449159328,34.86018014411529,Medium,1.0
2025-11-21,36.8,55.20000000000002,82.0,27.6,55.41117760617762,55.59432432432434,Medium,1.0
2025-11-22,1.4,56.00000000000002,80.0,27.4,46.548577863577854,43.4695045045045,Medium,1.0
2025-11-23,0.8,47.10000000000003,74.0,28.6,39.2684126984127,39.98396825396826,Medium,1.0
2025-11-24,0.0,47.10000000000003,78.0,28.0,41.25,40.62500000000001,Medium,1.0
2025-11-25,1.5,45.60000000000003,81.0,27.1,44.16618628235922,41.31299706431813,Medium,1.0
2025-11-26,0.5,45.60000000000003,82.0,26.7,44.15507517124811,39.990774842095895,Medium,1.0
2025-11-27,3.3,44.300000000000026,86.0,25.8,49.61576994929276,45.0287056311716,Medium,1.0
2025-11-28,,7.500000000000028,82.0,25.8,27.024642752989227,28.784931295352802,Low,0.85
2025-11-29,1.0,7.100000000000028,75.0,27.5,17.73162260967381,21.566957255343098,Low,1.0
2025-11-30,0.3,6.600000000000028,79.0,27.1,20.733517060367475,23.40112860892391,Low,1.0
2025-12-01,0.0,6.600000000000028,77.0,28.9,21.169072615923024,28.082239720035005,Low,1.0
2025-12-02,14.8,19.900000000000027,86.0,26.4,42.33462236455832,42.17123565519082,Medium,1.0
2025-12-03,24.7,44.10000000000003,84.0,26.6,50.546817009162886,48.419883017525144,Medium,1.0
2025-12-04,23.9,64.70000000000003,93.0,24.9,63.094472329472325,57.25729729729729,Medium,1.0
2025-12-05,,64.70000000000003,85.0,26.5,60.18089518089518,55.83995760466348,Medium,0.85
2025-12-06,40.4,104.10000000000002,88.0,25.0,69.6119347980156,62.31035435861091,Medium,1.0
2025-12-07,0.2,104.00000000000004,91.0,24.9,65.4376954878337,55.074553508150245,Medium,1.0
2025-12-08,15.3,119.30000000000004,97.0,24.1,72.71797661233168,63.06375029529884,Medium,1.0
2025-12-09,26.2,130.70000000000002,87.0,25.8,69.80459130640207,61.98838058114812,Medium,1.0
2025-12-10,49.6,155.60000000000002,91.0,25.4,75.78184620836286,68.36112567918734,High,1.0
2025-12-11,0.1,131.80000000000004,88.0,26.1,66.16455705173637,56.28885660288211,Medium,1.0
2025-12-12,2.3,134.10000000000002,85.0,26.4,64.68039451925348,55.45394283014411,Medium,1.0
2025-12-13,105.8,199.50000000000003,84.0,26.6,76.48401448932988,70.99992125364203,High,1.0
2025-12-14,24.4,223.70000000000005,91.0,25.3,77.20048310890621,67.22983817623435,High,1.0
2025-12-15,36.8,245.2,91.0,24.8,79.29360146468225,69.14535435861092,High,1.0
2025-12-16,18.1,237.1,98.0,23.5,80.17355067328135,68.11881880463028,High,1.0
2025-12-17,56.8,244.3,88.0,25.7,79.70744767304512,71.12114670446492,High,1.0
2025-12-18,3.6,247.8,87.0,26.2,73.87382352941177,62.726176470588236,Medium,1.0
2025-12-19,0.4,245.90000000000003,84.0,26.8,69.93994330262225,59.269293645168915,Medium,1.0
2025-12-20,2.2,142.3,80.0,27.7,60.77051795416962,54.89961256791873,Medium,1.0
2025-12-21,15.5,133.4,87.0,26.7,69.88294157020238,62.54778132136389,Medium,1.0
2025-12-22,20.0,116.60000000000004,88.0,26.0,69.14351523742027,61.43379399952752,Medium,1.0
2025-12-23,2.5,101.00000000000004,83.0,27.2,61.83329396015434,55.261083549885825,Medium,1.0
2025-12-24,0.0,44.20000000000003,82.0,27.4,45.33907125700561,43.18734987990392,Medium,1.0
2025-12-25,0.4,41.00000000000003,81.0,28.0,44.59304643714973,44.78063250600481,Medium,1.0
2025-12-26,8.8,49.40000000000003,85.0,25.9,51.2466924066924,46.77801801801802,Medium,1.0
2025-12-27,,47.20000000000002,87.0,26.5,56.285750035750034,53.70296767355591,Medium,0.85
2025-12-28,1.2,32.90000000000003,92.0,25.8,47.96211902855618,44.324149986655996,Medium,1.0
2025-12-29,16.4,29.30000000000003,88.0,26.1,47.31096610621831,45.87534294101949,Medium,1.0
2025-12-30,0.0,26.80000000000003,88.0,26.1,42.790165465705904,39.894782492660795,Medium,1.0
2025-12-31,7.6,34.40000000000003,80.0,27.1,39.5542660795303,38.91948625567122,Medium,1.0
2026-01-01,19.2,53.20000000000003,82.0,26.8,50.68934362934364,47.880540540540544,Medium,1.0
2026-01-02,5.5,49.90000000000003,94.0,24.6,56.38423423423424,50.56396396396397,Medium,1.0
2026-01-03,88.4,138.30000000000004,84.0,25.5,70.29444554689346,64.05157854949209,Medium,1.0
2026-01-04,0.0,137.10000000000005,80.0,26.7,56.7014627135995,47.60074612174187,Medium,1.0
2026-01-05,0.0,120.70000000000005,78.0,26.8,52.26066028821168,43.72829553508151,Medium,1.0
2026-01-06,0.0,120.70000000000005,81.0,27.2,58.99677139932278,51.575517757303736,Medium,1.0
2026-01-07,0.0,113.10000000000004,90.0,25.7,65.9368060477203,56.03909756673754,Medium,1.0
2026-01-08,11.5,105.40000000000003,88.0,25.9,67.26537916371367,59.10409874793291,Medium,1.0
2026-01-09,0.0,99.90000000000003,79.0,26.3,51.90721710370895,42.74338530592961,Medium,1.0
2026-01-10,42.7,54.20000000000003,86.0,26.1,58.22109395109396,55.337432432432436,Medium,1.0
2026-01-11,0.2,54.400000000000034,82.0,26.4,46.345444015444016,40.597477477477476,Medium,1.0
2026-01-12,3.0,57.400000000000034,83.0,26.5,50.01402831402831,44.619819819819824,Medium,1.0
2026-01-13,25.9,83.30000000000003,81.0,26.4,58.65402831402832,52.37148648648648,Medium,1.0
2026-01-14,0.0,83.30000000000003,76.0,27.2,48.05609180609181,41.50632775632776,Medium,1.0
2026-01-15,13.0,84.80000000000003,80.0,26.8,56.65498712998713,50.38265765765767,Medium,1.0
2026-01-16,40.4,125.20000000000005,84.0,26.2,67.60809591306402,60.93266713914481,Medium,1.0
2026-01-17,0.9,83.40000000000003,83.0,27.4,60.03953667953669,54.215675675675676,Medium,1.0
2026-01-18,3.0,86.20000000000003,79.0,27.6,55.58976494212143,50.56033545948501,Medium,1.0
2026-01-19,2.1,85.30000000000003,80.0,26.9,54.86697340197341,47.71082582582582,Medium,1.0
2026-01-20,0.0,59.400000000000034,75.0,26.9,38.997211497211495,33.92106392106391,Medium,1.0
2026-01-21,0.0,59.400000000000034,77.0,26.3,38.79086229086229,32.43693693693694,Low,1.0
2026-01-22,0.0,46.400000000000034,74.0,26.6,33.390410741291454,28.752255772872278,Low,1.0
2026-01-23,0.0,6.000000000000028,75.0,26.2,13.40298087739034,14.235658042744667,Low,1.0
2026-01-24,0.0,5.100000000000028,71.0,26.9,11.912573428321473,14.31896012998376,Low,1.0
2026-01-25,0.0,2.1000000000000285,78.0,26.1,13.1952099737533,14.86581364829398,Low,1.0
2026-01-26,0.0,0.0,77.0,26.3,9.833333333333334,12.166666666666668,Low,1.0
2026-01-27,0.0,0.0,75.0,26.8,9.761904761904766,13.0952380952381,Low,1.0
2026-01-28,0.0,0.0,75.0,26.9,10.039682539682538,13.650793650793647,Low,1.0
2026-01-29,3.2,3.2000000000000286,90.0,25.7,30.633018372703432,32.35044619422573,Low,1.0
2026-01-30,3.0,6.200000000000029,83.0,26.7,27.137445319335093,29.32843394575679,Low,1.0
2026-01-31,0.0,6.200000000000029,81.0,26.8,23.21522309711288,25.083989501312352,Low,1.0
2026-02-01,59.5,65.70000000000003,83.0,26.2,58.61455598455599,55.25918918918919,Medium,1.0
2026-02-02,,65.70000000000003,79.0,26.5,49.70506220506221,44.63434022257552,Medium,0.85
2026-02-03,,65.70000000000003,74.0,26.5,43.752681252681256,38.33181921417216,Medium,0.85
2026-02-04,,65.70000000000003,73.0,27.6,46.62966537966539,45.054508289802435,Medium,0.85
2026-02-05,0.0,62.50000000000003,76.0,27.3,41.6414628914629,37.37719862719864,Medium,1.0
2026-02-06,2.7,62.20000000000003,83.0,26.7,51.99398541398542,46.63201201201201,Medium,1.0
2026-02-07,0.0,62.20000000000003,82.0,25.6,48.108429858429865,40.90090090090091,Medium,1.0
2026-02-08,0.4,3.1000000000000285,86.0,25.7,26.93427821522312,28.11532808398951,Low,1.0
2026-02-09,,3.1000000000000285,79.0,26.3,17.80475357247013,20.735680098811194,Low,0.85
2026-02-10,,3.1000000000000285,77.0,27.4,16.601049868766424,22.598425196850407,Low,0.85
2026-02-11,0.0,3.1000000000000285,78.0,27.5,17.128444881889788,21.708661417322855,Low,1.0
2026-02-12,6.5,9.600000000000028,75.0,28.0,23.06262654668168,28.7699100112486,Low,1.0
2026-02-13,,6.900000000000028,81.0,27.4,28.25896762904638,33.886058360352024,Medium,0.85
2026-02-14,2.2,9.100000000000028,83.0,25.5,27.712020997375333,27.669081364829403,Low,1.0
2026-02-15,11.0,19.700000000000028,92.0,25.2,44.49789164665066,43.105190819322125,Medium,1.0
2026-02-16,0.6,20.30000000000003,93.0,25.0,42.63641713370696,39.72499199359488,Medium,1.0
2026-02-17,14.6,34.90000000000003,87.0,25.7,48.35442620763277,45.792931678676275,Medium,1.0
2026-02-18,,34.90000000000003,86.0,26.5,50.12899208255493,48.919135308246595,Medium,0.85
2026-02-19,6.5,34.90000000000003,83.0,24.3,40.98275954096611,36.71459834534294,Medium,1.0
2026-02-20,0.6,35.50000000000003,81.0,26.5,38.09628502802242,34.60939951961569,Medium,1.0
2026-02-21,,33.300000000000026,76.0,27.3,34.62454266764382,35.34310174563556,Medium,0.85
2026-02-22,,22.30000000000003,84.0,26.4,41.09858256975951,41.039733747782535,Medium,0.85
2026-02-23,13.2,34.90000000000003,81.0,27.0,42.09831509652167,41.49904278978739,Medium,1.0
2026-02-24,,20.30000000000003,81.0,27.5,38.42657459300774,41.899990580699864,Medium,0.85
2026-02-25,0.0,20.300000000000026,77.0,28.7,29.965861578151408,33.87888088248376,Medium,1.0
2026-02-26,54.6,68.40000000000003,79.0,27.0,54.17617074217074,52.10107507507509,Medium,1.0
2026-02-27,0.2,68.00000000000003,72.0,28.1,43.81351029601031,41.5236357786358,Medium,1.0
2026-02-28,0.0,68.00000000000003,70.0,28.5,43.39124839124839,41.79054054054054,Medium,1.0
2026-03-01,0.0,68.00000000000003,70.0,29.3,44.5023595023595,44.01276276276277,Medium,1.0
2026-03-02,0.0,54.80000000000003,80.0,27.2,45.04692192192192,41.24812312312313,Medium,1.0
2026-03-03,0.0,54.80000000000003,83.0,26.9,49.08858858858859,44.45645645645645,Medium,1.0
2026-03-04,2.4,57.20000000000003,82.0,27.3,50.43190047190048,47.15921921921923,Medium,1.0
2026-03-05,0.0,2.6000000000000285,75.0,28.1,15.663315523059644,22.23664229471319,Low,1.0
2026-03-06,1.3,3.7000000000000286,76.0,27.6,16.022671541057395,21.0336557930259,Low,1.0
2026-03-07,0.8,4.500000000000028,74.0,28.1,16.943664229471338,23.228172103487086,Low,1.0
2026-03-08,0.0,4.500000000000028,74.0,27.8,15.686164229471338,20.873172103487086,Low,1.0
2026-03-09,0.0,4.500000000000028,75.0,28.2,17.47187851518562,23.90888638920136,Low,1.0
2026-03-10,0.0,4.500000000000028,72.0,28.1,15.552235658042768,21.676743532058516,Low,1.0
2026-03-11,0.0,2.1000000000000285,70.0,27.6,11.028543307086643,16.15748031496066,Low,1.0
2026-03-12,0.0,2.1000000000000285,70.0,28.1,12.59104330708664,19.282480314960658,Low,1.0
2026-03-13,0.0,0.8000000000000285,77.0,28.1,15.317421259842549,22.31594488188979,Low,1.0
2026-03-14,,0.0,89.0,25.9,29.30555555555556,33.38235294117647,Medium,0.85
2026-03-15,13.7,13.700000000000028,87.0,26.3,39.40573490813649,40.082847769028874,Medium,1.0
2026-03-16,11.4,25.10000000000003,78.0,27.3,33.14350991904635,34.43451249888801,Medium,1.0
2026-03-17,0.0,25.10000000000003,87.0,26.5,41.81795436349079,39.46006805444355,Medium,1.0
2026-03-18,1.5,26.60000000000003,81.0,28.0,39.26843474779824,41.40540432345877,Medium,1.0
2026-03-19,7.6,34.20000000000003,81.0,27.8,43.43253536162264,44.90510808646919,Medium,1.0
2026-03-20,7.0,41.20000000000003,86.0,26.4,49.82144382172405,46.58001067520683,Medium,1.0
2026-03-21,11.6,52.800000000000026,91.0,25.6,57.08897683397683,52.22878378378378,Medium,1.0
2026-03-22,28.4,67.50000000000003,76.0,27.9,49.93049227799228,49.44388030888031,Medium,1.0
2026-03-23,0.0,56.10000000000002,76.0,28.2,42.36003861003861,41.49131274131274,Medium,1.0
2026-03-24,0.0,56.10000000000002,77.0,28.3,43.03464178464179,42.30480480480481,Medium,1.0
2026-03-25,0.0,54.60000000000002,77.0,28.2,42.41312741312741,41.68918918918919,Medium,1.0
2026-03-26,10.0,57.00000000000003,78.0,28.2,47.72699485199485,48.10472972972973,Medium,1.0
2026-03-27,0.0,50.00000000000003,81.0,28.1,48.12057593307594,47.52815315315316,Medium,1.0
2026-03-28,2.5,40.90000000000003,84.0,27.5,48.33051441152922,47.38761008807047,Medium,1.0
2026-03-29,50.2,62.70000000000003,84.0,26.9,60.13841613041613,58.24773573573573,Medium,1.0
2026-03-30,1.3,64.00000000000003,86.0,26.1,55.624247104247104,48.91963963963965,Medium,1.0
2026-03-31,15.8,79.80000000000004,83.0,27.3,61.68345774345775,57.46930930930932,Medium,1.0
2026-04-01,0.0,79.80000000000004,93.0,25.6,64.14623552123552,55.23986486486487,Medium,1.0
2026-04-02,2.0,71.80000000000004,83.0,28.5,59.66389961389962,58.09639639639639,Medium,1.0
2026-04-03,6.7,78.50000000000003,78.0,28.8,55.03796010296011,53.953738738738735,Medium,1.0
2026-04-04,6.4,82.40000000000003,83.0,27.1,60.71111969111969,55.063783783783805,Medium,1.0
2026-04-05,0.0,32.20000000000003,77.0,27.6,32.16022818254605,32.07465972778225,Low,1.0
2026-04-06,42.8,73.70000000000003,81.0,27.8,61.08855855855857,60.410990990991,Medium,1.0
2026-04-07,,57.900000000000034,78.0,28.0,49.6943371943372,50.65580286168522,Medium,0.85
2026-04-08,0.5,58.400000000000034,75.0,28.4,43.04212784212784,42.329172029172035,Medium,1.0
2026-04-09,15.7,72.10000000000004,87.0,26.2,61.84542471042472,55.89563063063063,Medium,1.0
2026-04-10,0.0,65.40000000000003,75.0,28.5,45.23326898326899,43.88352638352639,Medium,1.0
2026-04-11,52.0,111.00000000000004,81.0,27.3,65.78166942278921,62.35005748484133,Medium,1.0
2026-04-12,0.0,111.00000000000004,81.0,28.6,62.03500275612253,58.39672415150799,Medium,1.0
2026-04-13,0.0,68.20000000000005,86.0,26.7,57.34448734448736,50.86336336336337,Medium,1.0
2026-04-14,,68.20000000000005,86.0,27.2,65.2593069259736,63.107224871930754,Medium,0.85
2026-04-15,21.4,89.10000000000004,88.0,26.2,67.82603827072998,60.84022678951098,Medium,1.0
2026-04-16,,73.40000000000003,85.0,27.7,67.11059273559273,66.23343932167462,High,0.85
2026-04-17,0.1,73.50000000000003,80.0,27.8,52.9092084942085,49.13094594594596,Medium,1.0
2026-04-18,0.0,21.50000000000004,79.0,27.7,31.939301441152928,33.45126100880705,Medium,1.0
2026-04-19,42.6,64.10000000000004,85.0,27.2,62.17419991419992,60.60771771771771,Medium,1.0
2026-04-20,7.1,71.20000000000003,96.0,25.1,65.1175160875161,57.76459459459461,Medium,1.0
2026-04-21,24.3,95.50000000000004,89.0,26.0,68.95235412237184,61.83148121899362,Medium,1.0
2026-04-22,15.3,89.40000000000003,84.0,27.3,65.29931175683124,60.39707378533743,Medium,1.0
2026-04-23,0.0,89.40000000000003,81.0,28.3,60.34264509016457,56.67040711867077,Medium,1.0
2026-04-24,0.0,89.30000000000004,79.0,29.0,57.55896133553824,54.860717379321216,Medium,1.0
2026-04-25,0.0,89.30000000000004,89.0,27.0,65.96173911331601,58.54127293487677,Medium,1.0
2026-04-26,42.5,89.20000000000005,86.0,27.1,70.60861091424522,66.59269430663834,High,1.0
2026-04-27,3.4,85.50000000000004,83.0,27.2,61.1596567996568,55.07753753753754,Medium,1.0
2026-04-28,0.8,62.00000000000004,77.0,28.7,45.80852423852424,45.22474474474475,Medium,1.0
2026-04-29,0.0,46.700000000000045,88.0,26.5,51.08987189751802,46.13791032826261,Medium,1.0
2026-04-30,3.0,49.700000000000045,82.0,28.0,50.411550836550845,50.135585585585595,Medium,1.0
2026-05-01,69.0,118.70000000000005,92.0,26.0,75.52754075124025,69.66061185920152,High,1.0
2026-05-02,5.0,123.70000000000005,80.0,28.1,62.04200626033546,58.310654382234844,Medium,1.0
2026-05-03,0.2,81.40000000000005,83.0,27.3,58.83825825825826,52.789669669669685,Medium,1.0
2026-05-04,,78.00000000000004,87.0,26.7,67.91404499737834,63.17125949478892,Medium,0.85
2026-05-05,62.0,139.20000000000005,83.0,27.4,71.12493267186393,67.67145287030475,High,1.0
2026-05-06,3.5,142.70000000000005,91.0,26.0,69.95997519489724,60.48781596976141,Medium,1.0
2026-05-07,13.2,152.90000000000003,86.0,27.5,72.35988483345145,66.7828360500827,High,1.0
2026-05-08,0.6,84.50000000000004,91.0,26.7,65.9540175890176,58.01953453453454,Medium,1.0
2026-05-09,72.5,152.00000000000006,81.0,27.8,70.55089770848099,68.3306283959367,High,1.0
2026-05-10,,151.80000000000007,82.0,28.4,72.96318170284624,71.79754774576969,High,0.85
2026-05-11,23.0,174.80000000000007,88.0,26.9,74.40857154106624,67.34544452319079,High,1.0
2026-05-12,34.7,147.50000000000006,82.0,28.6,71.16068430585085,69.61070123631782,High,1.0
2026-05-13,2.8,146.80000000000004,84.0,26.8,65.04712024568865,56.612317505315374,Medium,1.0
2026-05-14,0.0,133.60000000000005,82.0,28.0,63.68919796834397,58.469938577840786,Medium,1.0
2026-05-15,42.5,175.50000000000003,93.0,25.8,77.83046893456178,70.0354949208599,High,1.0
2026-05-16,2.2,105.20000000000005,85.0,26.9,64.12801165446099,56.588052602567124,Medium,1.0
2026-05-17,0.0,105.20000000000005,87.0,28.1,68.94940054334988,64.54583038034492,Medium,1.0
2026-05-18,,82.20000000000005,81.0,28.9,66.40628723962058,67.47041158805865,High,0.85
2026-05-19,0.0,47.50000000000004,76.0,29.7,41.676319176319176,43.72104247104247,Medium,1.0
2026-05-20,0.0,44.700000000000045,,,40.06538564184682,33.65492393915134,Medium,0.5
2026-05-21,0.8,45.50000000000004,,,41.13247931678677,35.06328262610089,Medium,0.5
2026-05-22,0.0,3.000000000000042,75.2,29.2,17.786807899012658,25.9670353705787,Low,1.0
2026-05-23,0.0,0.8000000000000427,68.0,29.9,13.169603799525088,22.84173853268343,Low,1.0
2026-05-24,3.6,4.400000000000043,78.5,27.7,21.15456692913389,26.77269685039372,Low,1.0
2026-05-25,2.0,6.400000000000043,69.5,29.2,18.210401824771928,25.987479690038764,Low,1.0
2026-05-26,0.0,6.400000000000043,70.8,29.3,18.24571928508939,25.761686039245113,Low,1.0
2026-05-27,0.0,6.400000000000043,70.5,29.2,17.946116110486216,25.323193975753046,Low,1.0
2026-05-28,0.0,5.600000000000042,78.0,28.9,22.256671041119883,29.406058617672805,Low,1.0
2026-05-29,0.0,5.600000000000042,71.2,29.8,18.524528183977036,26.923915760529955,Low,1.0
2026-05-30,27.6,33.200000000000045,82.8,28.0,48.770548438751,52.19488390712571,Medium,1.0
2026-05-31,0.0,29.600000000000044,76.2,29.3,34.09360186561949,37.72306098847333,Medium,1.0
2026-06-01,26.5,54.10000000000005,79.2,27.7,49.46475225225227,49.55157657657659,Medium,1.0
2026-06-02,19.6,73.70000000000005,,,62.50870870870872,58.82198198198199,Medium,0.5
2026-06-03,,73.70000000000005,78.8,29.1,59.09284284284285,61.01881293057764,Medium,0.85
2026-06-04,16.4,90.10000000000004,78.8,29.0,60.7512091503268,59.7987908496732,Medium,1.0
2026-06-05,0.0,90.10000000000004,78.5,29.6,57.50204248366013,55.62295751633987,Medium,1.0
2026-06-06,0.0,62.50000000000004,76.0,29.6,46.36368511368512,46.82164307164308,Medium,1.0
2026-06-07,0.0,62.50000000000004,86.8,27.6,58.57995495495496,55.218468468468494,Medium,1.0
2026-06-08,4.3,40.30000000000004,80.8,28.7,46.81726670225069,49.18836446935325,Medium,1.0
2026-06-09,0.2,20.90000000000004,72.2,28.6,27.575736271556945,31.317809040883514,Low,1.0
2026-06-10,71.2,92.10000000000004,79.5,27.6,63.52371757618711,61.71375230333099,Medium,1.0
2026-06-11,0.0,75.70000000000003,81.8,27.6,56.027059202059206,51.39144144144146,Medium,1.0
2026-06-12,13.2,88.90000000000005,81.5,27.6,62.14255965036618,58.01195842192301,Medium,1.0
2026-06-13,0.0,88.90000000000003,81.5,28.5,61.34089298369951,57.95529175525633,Medium,1.0
2026-06-14,0.0,88.90000000000003,82.2,27.8,60.72422631703285,55.671958421923,Medium,1.0
2026-06-15,1.4,86.00000000000003,76.8,28.0,52.33081013128143,48.234924234754146,Medium,1.0
2026-06-16,,85.80000000000004,77.5,27.6,57.23804161304164,54.00437201907793,Medium,0.85
2026-06-17,0.0,14.600000000000042,82.2,26.9,31.90717410323711,32.069466316710425,Low,1.0
2026-06-18,35.6,50.200000000000045,82.0,26.7,51.11298155298155,49.14930930930932,Medium,1.0
2026-06-19,0.0,37.00000000000004,77.8,28.5,37.87343207899654,39.50306912196424,Medium,1.0
2026-06-20,64.5,101.50000000000004,83.5,26.5,67.24837939995275,62.01286557996693,Medium,1.0
2026-06-21,10.5,112.00000000000004,,,69.61973383731002,62.85390975667376,Medium,0.5
2026-06-22,19.6,130.20000000000005,82.5,27.0,65.19895031104812,59.027154106622575,Medium,1.0
2026-06-23,,130.20000000000005,78.0,28.2,63.32043861721395,61.71103097511152,Medium,0.85
2026-06-24,0.0,130.20000000000005,93.0,25.6,68.73839475549255,58.454376328844795,Medium,1.0
2026-06-25,33.0,127.60000000000004,83.2,27.1,67.7265060240964,62.555220883534155,Medium,1.0
2026-06-26,0.0,127.60000000000004,81.0,27.9,61.52233935742972,56.09688755020081,Medium,1.0
